file,id,title,author,date,print_run,typography_name,N_tokens,V_lemmas,TTR,RTTR,CTTR,Herdan_C,Maas_a2,Hapax,HapaxShare
revl-n189-SP_CK_SP_Riga_committee-3000-[...1936-09-09].txt,189,Latvijas Sarkanās Palīdzības CK un Rīgas komitejas aicinājums darbaļaudīm vākt ziedojumus Spānijas brīvības cīnītāju pabalstīšanai,SP CK un SP Rīgas komiteja,[…1936-09-09],3000,«Sarkanās Palīdzības» spiestuve,282,177,0.6276595744680851,10.540196614904822,7.453044501438693,0.9174468256020316,0.014632140047681033,141,0.7966101694915254
revl-n190a-LKP_CK_LSSZP_CK-5000-1936-09.txt,190a,LKP CK un LSSZP CK uzsaukums darbaļaudīm solidarizēties ar Spānijas tautu cīņā pret fašismu,LKP CK un LSSZP CK,1936-09,5000,Kollomans Vallišs,694,356,0.5129682997118156,13.513575200419995,9.555540662291337,0.897968041180101,0.015595322293440175,260,0.7303370786516854
revl-n190b-LKP_CK_LSSZP_CK-5000-1936-09.txt,190b,LKP CK un LSSZP CK uzsaukums darbaļaudīm solidarizēties ar Spānijas tautu cīņā pret fašismu,LKP CK un LSSZP CK,1936-09,5000,Spartaks,694,356,0.5129682997118156,13.513575200419995,9.555540662291337,0.897968041180101,0.015595322293440175,260,0.7303370786516854
revl-n191-LKP_Riga_committee-5000-[…1936-10-29].txt,191,"LKP Rīgas komitejas lapiņa sakarā ar naudas devalvāciju Latvijā, ar aicinājumu strādniekiem cīnīties pret darba algas pazemināšanu",LKP Rīgas komiteja,[…1936-10-29],5000,Spartaks,391,245,0.6265984654731458,12.390182566892253,8.761182113188857,0.9216833217672697,0.013121212162876058,186,0.7591836734693878
revl-n192-LDJS_CK-4000-[…1936-10-29].txt,192,"No LDJS CK aicinājuma darbaļaudīm un darba jaunatnei apvienoties cīņai pret kara gatavotājiem, pret fašismu",Latvijas Darba jaunatnes savienības Centrālā komiteja,[…1936-10-29],4000,unk,703,355,0.5049786628733998,13.389078583683677,9.467508260362303,0.8957739275509482,0.01589937423227972,250,0.704225352112676
revl-n193-LKP_Provisional_Secretariat-10000-1936-10.txt,193,LKP pagaidu sekretariāta uzsaukums darbaļaudīm apvienoties solidaritātes kustībā par Spānijas tautas uzvaru cīņā pret fašismu,LKP pagaidu sekretariāts,1936-10,10000,Spartaks,524,273,0.5209923664122137,11.926060373423168,8.43299816288769,0.8958682815520207,0.01663049696428219,182,0.6666666666666666
revl-n194a-LKP_Secretariat-10000-1936-11.txt,194a,No LKP sekretariāta uzsaukuma darbaļaudīm apvienoties pretfašisma cīņas frontē fašistiskās diktatūras gāšanai Latvijā,LKP sekretariāts,1936-11,10000,Spartaks,1329,477,0.35891647855530473,13.084462551854408,9.25211219859769,0.8575306409848825,0.019808919998419324,291,0.610062893081761
revl-n194b-LKP_Secretariat-unk-1937-01.txt,194b,No LKP sekretariāta uzsaukuma darbaļaudīm apvienoties pretfašisma cīņas frontē fašistiskās diktatūras gāšanai Latvijā,LKP sekretariāts,1936-11,unk,unk,1329,477,0.35891647855530473,13.084462551854408,9.25211219859769,0.8575306409848825,0.019808919998419324,291,0.610062893081761
revl-n195-SP_Daugavpils_city_committee-200-1936-11.txt,195,Latvijas Sarkanās Palīdzības Daugavpils pilsētas komitejas uzsaukums Latvijas iedzīvotājiem atbalstīt palīdzības kampaņu politieslodzītajiem [tulkota no krievu valodas],Latvijas Sarkanās Palīdzības Daugavpils pilsētas komiteja,1936-11,200,"source: Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 423–424.",201,136,0.6766169154228856,9.592700375676936,6.783063485531904,0.9263383816138162,0.013889757361347491,109,0.8014705882352942
revl-n196-LKP_Secretariat_LDJS_CK_LSSZP_CK-10000-[…1937-04-19].txt,196,"LKP sekretariāta, LDJS CK un LSSZP CK uzsaukums darbaļaudīm atbalstīt Spānijas tautu cīņā pret fašismu","LKP sekretariāts, LDJS CK un LSSZP CK",[…1937-04-19],10000,Spartaks,867,405,0.4671280276816609,13.75452111892932,9.725915155168503,0.8874874317374247,0.016631473765154798,284,0.7012345679012346
revl-n197-LDJS_CK-10000-[…1937-04-22].txt,197,LDJS CK Pirmā Maija aicinājums Latvijas jaunatnei uz aktīvu pretfašisma cīņu,Latvijas Darba jaunatnes savienības Centrālā komiteja,[…1937-04-22],10000,Brīvā Jaunatne,987,464,0.47011144883485306,14.769282726638144,10.443459969267174,0.8905262350641445,0.01587802814489012,333,0.7176724137931034
revl-n198-LKP_Secretariat-10000-[…1937-04-27].txt,198,"LKP sekretariāta Pirmā Maija aicinājums darbaļaudīm demonstrēt savu solidaritāti ar Padomju Savienību un Spānijas demokrātisko republiku, apvienoties cīņai par fašistiskās diktatūras gāšanu Latvijā",LKP sekretariāts,[…1937-04-27],10000,Spartaks,699,320,0.45779685264663805,12.10351159155574,8.558475122559047,0.8807066548752248,0.018213695633500192,199,0.621875
revl-n199a-LKP_Secretariat_LSSZP_CK-4000-1937-06.txt,199a,LKP sekretariāta un LSSZP CK uzsaukums darbaļaudīm cīnīties par fašistiskās diktatūras gāšanu Latvijā,LKP sekretariāts un LSSZP CK,1937-06,4000,Kollomans Vallišs,1044,478,0.4578544061302682,14.793728608105134,10.460745817824563,0.8876097174250889,0.01616936809842417,340,0.7112970711297071
revl-n199b-LKP_Secretariat_LSSZP_CK-4000-1937-06.txt,199b,LKP sekretariāta un LSSZP CK uzsaukums darbaļaudīm cīnīties par fašistiskās diktatūras gāšanu Latvijā,LKP sekretariāts un LSSZP CK,1937-06,4000,Spartaks,1044,478,0.4578544061302682,14.793728608105134,10.460745817824563,0.8876097174250889,0.01616936809842417,340,0.7112970711297071
revl-n200-Port_workers_unit_committee-unk-[…1937-06-25].txt,200,Ostas strādnieku vienības komitejas aicinājums Latvijas ostu strādniekiem uz organizētu ciņu par algas paaugstināšanu,Oststrādnieku vienības komiteja,[…1937-06-25],unk,unk,713,345,0.4838709677419355,12.920351538211634,9.136068187983488,0.8894985833848122,0.016820416946733543,230,0.6666666666666666
revl-n201a-LDJS_Latgale_regional_committee-2000-1937-06.txt,201a,LDJS Latgales apgabala komitejas aicinājums Latgales darba jaunatnei stāties Latvijas Darba jaunatnes savienībā cīņai pret fašistisko režīmu Latvijā [tulkota no krievu valodas],LDJS Latgales apgabala komiteja,1937-06,2000,Antifašists,472,272,0.576271186440678,12.519814803417198,8.852845946696023,0.9104793242627678,0.014539707857833201,198,0.7279411764705882
revl-n201b-LDJS_Latgale_regional_committee-2000-1937-07.txt,201b,LDJS Latgales apgabala komitejas aicinājums Latgales darba jaunatnei stāties Latvijas Darba jaunatnes savienībā cīņai pret fašistisko režīmu Latvijā [tulkota no krievu valodas],LDJS Latgales apgabala komiteja,1937-07,2000,Antifašists,472,272,0.576271186440678,12.519814803417198,8.852845946696023,0.9104793242627678,0.014539707857833201,198,0.7279411764705882
revl-n202a-LKP_Secretariat_LSSZP_CK-4000-[…1937-07-23].txt,202a,LKP sekretariāta un LSSZP CK aicinājums darbaļaudīm boikotēt fašistu rīkotos «strādnieku svētkus»,LKP sekretariāts un LSSZP CK,[…1937-07-23],4000,Kollomans Vallišs,836,393,0.4700956937799043,13.592189214968366,9.61112916507479,0.887819785483836,0.016672077025920974,285,0.7251908396946565
revl-n202b-LKP_Secretariat_LSSZP_CK-4000-[…1937-07-23]..txt,202b,LKP sekretariāta un LSSZP CK aicinājums darbaļaudīm boikotēt fašistu rīkotos «strādnieku svētkus»,LKP sekretariāts un LSSZP CK,[…1937-07-23],4000,Spartaks,836,393,0.4700956937799043,13.592189214968366,9.61112916507479,0.887819785483836,0.016672077025920974,285,0.7251908396946565
revl-n203-LDJS_CK-5000-1937-07-23.txt,203,LDJS CK uzsaukums strādniekiem un darba jaunatnei boikotēt fašistiskās valdības rīkotos «strādnieku svētkus»,Latvijas Darba jaunatnes savienības Centrālā komiteja,1937-07-23,5000,DJS spiestuve,350,185,0.5285714285714286,9.888665950759702,6.992342750670704,0.8911600196534925,0.01857992870116744,134,0.7243243243243244
revl-n204-LKP_Jelgava_district_committee-15000-1937-08-01.txt,204,"LKP Jelgavas rajona komitejas lapiņa Starptautiskajā pretkara dienā, ar aicinājumu Zemgales darbaļaudīm cīnīties pret karā briesmām",LKP Jelgavas rajona komiteja,1937-08-01,15000,Spartaks,472,295,0.625,13.57847561400027,9.60143218483576,0.923663272142704,0.01239840643211746,223,0.7559322033898305
revl-n205-LDJS_Daugavpils_org_I_district_committee-200-1937-09.txt,205,"LDJS Daugavpils organizācijas I rajona komitejas uzsaukums kurpniekiem turpināt darbību fašizētajās arodbiedrībās, cīnīties par tarifa paaugstināšanu, par sava stāvokļa uzlabošanu [tulkota no krievu valodas]",LDJS Daugavpils organizācijas I rajona komiteja,1937-09,200,Antifašists,468,254,0.5427350427350427,11.741154153434016,8.30224972084979,0.900603857825065,0.01616600060228501,183,0.7204724409448819
revl-n206-LDJS_Riga_org_II_district_committee-unk-[…1937-10-08].txt,206,LDJS Rīgas pilsētas organizācijas II rajona komitejas uzsaukums «Kurzemes manufaktūras» strādniekiem un darba jaunatnei uzstāties par darba algas paaugstināšanu un darba laika grozīšanu,LDJS Rīgas pilsētas organizācijas II rajona komiteja,[…1937-10-08],unk,unk,532,272,0.5112781954887218,11.792695585528032,8.338695016995535,0.8931209930618489,0.01702805123783789,190,0.6985294117647058
revl-n207-LKP_Riga_committee-5000-1937-10.txt,207,"No LKP Rīgas komitejas aicinājuma darbaļaudīm apvienoties antifašistiskā tautas frontē cīņai pret karu un fašismu, par sociālisma uzvaru visā pasaulē",LKP Rīgas komiteja,1937-10,5000,Spartaks,356,217,0.6095505617977528,11.500976998069007,8.132418825605097,0.9157380061160693,0.014342636150828354,162,0.7465437788018433
revl-n208a-LDJS-unk-1937-10.txt,208a,LDJS lapiņa Lielās Oktobra sociālistiskās revolūcijas 20. gadadienā [tulkota no krievu valodas],Latvijas Darba jaunatnes savienība,1937-10,unk,unk,244,167,0.6844262295081968,10.691079474396814,7.559734794550297,0.9310236839520728,0.012547608736177647,131,0.7844311377245509
revl-n208b-LDJS-1000-1937-10.txt,208b,LDJS lapiņa Lielās Oktobra sociālistiskās revolūcijas 20. gadadienā [tulkota no krievu valodas],Latvijas Darba jaunatnes savienība,1937-10,1000,Antifašists,244,167,0.6844262295081968,10.691079474396814,7.559734794550297,0.9310236839520728,0.012547608736177647,131,0.7844311377245509
revl-n209-LKP_Zemgale_org_Jelgava_district_committee-5000-[…1937-11-07].txt,209,"LKP Zemgales apgabala Jelgavas rajona komitejas lapiņa Lielās Oktobra sociālistiskās revolūcijas 20. gadadiena, ar aicinājumu strādniekiem un darba zemniekiem sakļauties ap Komunistisko partiju cīņai par Padomju Latviju [tulkota no krievu valodas]",LKP Zemgales apgabala Jelgavas rajona komiteja,[…1937-11-07],5000,Spartaks,439,252,0.5740318906605922,12.02730378956436,8.504588068991621,0.908773049698889,0.0149933370204738,184,0.7301587301587301
revl-n210-LKP_Zemgale_org_Jelgava_district_committee-5000-[…1937-11-07].txt,210,LKP Jelgavas rajona komitejas lapiņa Lielās Oktobra sociālistiskās revolūcijas 20. gadadienai,LKP Zemgales apgabala Jelgavas rajona komiteja,[…1937-11-07],5000,Spartaks,411,227,0.5523114355231143,11.197084257240673,7.917534207812018,0.9013651237327359,0.01638836066037734,162,0.7136563876651982
revl-n211-LKP_Secretariat-10000-1938-01.txt,211,LKP sekretariāta uzsaukums darba tautai atbalstīt Spānijas un Ķīnas tautu atbrīvošanās ciņu,LKP sekretariāts,1938-01,10000,Spartaks,1072,467,0.435634328358209,14.263282628598635,10.08566386866238,0.8809060372836224,0.017068820488259508,314,0.6723768736616702
revl-n212-Shoemakers_unit_committee-1000-1938-01.txt,212,Apavstrādnieku vienības komitejas lapiņa ar ekonomiskām prasībām apavnieku stāvokļa uzlabošanai,Apavstrādnieku vienības komiteja,1938-01,1000,Spartaks,597,303,0.507537688442211,12.40096446241138,8.768806064624476,0.8938997024128685,0.016599135393171142,216,0.7128712871287128
revl-n213-LDJS_Latgale_regional_committee-5000-[1938-02-11…].txt,213,"LDJS Latgales apgabala komitejas lapiņa, kas atmasko valdības jaunievesto likumu antidemokrātisko raksturu",LDJS Latgales apgabala komiteja,[1938-02-11…],5000,Antifašists,403,231,0.5732009925558312,11.506929620033183,8.136627964961807,0.9072304156448195,0.015464338286830685,155,0.670995670995671
revl-n214-LDJS_Daugavpils_org_I_district_committee-500-1938-02.txt,214,"LDJS Daugavpils organizācijas I rajona komitejas uzsaukums darba jaunatnei organizēties cīņai pret fašismu, pret dzīves dārdzību [tulkota no krievu valodas]",LDJS Daugavpils organizācijas I rajona komiteja,1938-02,500,unk,429,274,0.6386946386946387,13.228844658636332,9.354205765385188,0.9260361298386932,0.012202325472336684,200,0.7299270072992701
revl-n215-LKP_Secretariat_LSSZP_CK_LDJS_CK-10000-[1938-03-11…].txt,215,"No LKP sekretariāta, LSSZP CK un LDJS CK uzsaukuma darbaļaudīm dibināt vienotu antifašistisku fronti, lai nepieļautu Latvijas aneksiju","LKP sekretariāts, LSSZP CK un LDJS CK",[1938-03-11…],10000,Spartaks,541,283,0.5231053604436229,12.167120325103442,8.603453289393315,0.8970396929724329,0.0163599948558391,201,0.7102473498233216
revl-n216a-LKP_Secretariat_LSSZP_CK_LDJS_CK-10000-[…1938-04-23].txt,216a,"No LKP sekretariāta, LSSZP CK un LDJS CK Pirmā Maija uzsaukuma darbaļaudīm vienotā frontē cīnīties pret fašismu, par ekonomiskā un tiesiskā stāvokļa uzlabošanu","LKP sekretariāts, LSSZP CK un LDJS CK",[…1938-04-23],10000,Spartaks,686,335,0.48833819241982507,12.79035943438031,9.04414988986365,0.8902525607189493,0.01680439376403777,238,0.7104477611940299
revl-n216b-LDJS_II_district_committee-unk-[1938-04-20..1938-04-31].txt,216b,"No LKP sekretariāta, LSSZP CK un LDJS CK Pirmā Maija uzsaukuma darbaļaudīm vienotā frontē cīnīties pret fašismu, par ekonomiskā un tiesiskā stāvokļa uzlabošanu [atkārtoti pavairots ar rotatoru nezināmā saīsinātā veidā]",LDJS II rajona komiteja,[1938-04-20..1938-04-31],unk,unk,675,335,0.4962962962962963,12.894156011901641,9.11754515369294,0.8924615416994494,0.016507014722417147,243,0.7253731343283583
revl-n217-LDJS_Latgale_regional_committee-10000-1938-04.txt,217,LDJS Latgales apgabala komitejas Pirmā Maija uzsaukums darbaļaudīm stiprināt tautas vienoto fronti cīņā pret karu [tulkota no krievu valodas],LDJS Latgales apgabala komiteja,1938-04,10000,Antifašists,375,224,0.5973333333333334,11.56731026067282,8.17932352541048,0.9130611767621978,0.014668450872654143,165,0.7366071428571429
revl-n218-LDJS_Latgale_regional_committee-1000-[…1938-05-15].txt,218,"LDJS Latgales apgabala komitejas lapiņa, kas atmasko fašistiskās Ulmaņa diktatūras 4 gadu valdīšanas sekas [tulkota no krievu valodas]",LDJS Latgales apgabala komiteja,[…1938-05-15],1000,Antifašists,496,295,0.594758064516129,13.24589102447465,9.36625936626405,0.9162822502262871,0.013488556454007464,222,0.752542372881356
revl-n219a-LKP_Secretariat_LSSZP_CK_LDJS_CK-10000-[…1938-06-26].txt,219a,"No LKP sekretariāta, LSSZP CK un LDJS CK lapiņas par fašistiskās Ulmaņa kliķes gatavību atdot Latviju Hitleram, ar aicinājumu organizēt pretsparu fašistiskajiem spēkiem Latvijā","LKP sekretariāts, LSSZP CK un LDJS CK",[…1938-06-26],10000,Spartaks,1809,677,0.3742399115533444,15.917299397875702,11.255230342414457,0.8689614893992753,0.01747056802534771,420,0.620384047267356
revl-n219b-LKP_Secretariat_LSSZP_CK_LDJS_CK-5000-1938-08.txt,219b,"No LKP sekretariāta, LSSZP CK un LDJS CK lapiņas par fašistiskās Ulmaņa kliķes gatavību atdot Latviju Hitleram, ar aicinājumu organizēt pretsparu fašistiskajiem spēkiem Latvijā","LKP sekretariāts, LSSZP CK un LDJS CK",1938-08,5000,unk,1809,677,0.3742399115533444,15.917299397875702,11.255230342414457,0.8689614893992753,0.01747056802534771,420,0.620384047267356
revl-n220-LKP_Latgale_regional_committee-2000-1938-09.txt,220,LKP Latgales apgabala komitejas lapiņa ar darba zemnieku ekonomiskām prasībām [tulkota no krievu valodas],Latvijas Komunistiskās partijas Latgales apgabala komiteja,1938-09,2000,Spartaks,366,220,0.6010928961748634,11.499584216764967,8.1314339805003,0.9137663211826692,0.014609357204920436,159,0.7227272727272728
revl-n221-LKP_LDJS_Latgale_org-5000-1938-09.txt,221,No LKP Latgales organizācijas un LDJS Latgales organizācijas aicinājuma darbaļaudīm gatavoties pretfašistiskās cīņas izvēršanai [tulkota no krievu valodas],LKP Latgales organizācija un LDJS Latgales organizācija,1938-09,5000,Antifašists,404,235,0.5816831683168316,11.691686984967372,8.26727115058093,0.9097163960774086,0.01504371981582837,186,0.7914893617021277
revl-n222-LKP_Secretariat_LSSZP_CK_LDJS_CK-10000-[…1938-10-17].txt,222,"LKP sekretariāta, LSSZP CK un LDJS CK uzsaukums darba tautai dibināt vienotu cīņas fronti sakarā ar fašistisko spēku aktivizēšanos","LKP sekretariāts, LSSZP CK un LDJS CK",[…1938-10-17],10000,Spartaks,952,466,0.4894957983193277,15.103146758765432,10.679537490378662,0.895841273350636,0.015186664575023958,325,0.6974248927038627
revl-n223-LKP_Latgale_org-500-1938-11.txt,223,"LKP Latgales organizācijas lapiņa par fašistiskās Polijas iespējamo uzbrukumu Latgalei, ar aicinājumu organizēt spēkus pretestībai [tulkota no krievu valodas]",Latvijas Komunistiskās partijas Latgales organizācija,1938-11,500,unk,473,278,0.587737843551797,12.782453618433339,9.038559633796735,0.9137090365909354,0.014010330733032064,202,0.7266187050359713
revl-n224-LKP_Secretariat_LSSZP_CK_LDJS_CK-10000-1939-01.txt,224,"LKP sekretariāta, LSSZP CK un LDJS CK lapiņa par fašistiskās agresijas draudiem, ar aicinājumu Latvijas darba tautai kopot spēkus fašistiskā režīma gāšanai un cīņai par savstarpējas palīdzības pakta noslēgšanu ar Padomju Savienību","LKP sekretariāts, LSSZP CK un LDJS CK",1939-01,10000,Spartaks,1080,533,0.4935185185185185,16.21867350834742,11.468334019603073,0.8988942623312632,0.014475281891910078,388,0.7279549718574109
revl-n225-LKP_Maliena_regional_committee-unk-1939-01.txt,225,LKP Malienas apgabala komitejas uzsaukums mežstrādniekiem organizēti prasīt uzlabot dzīves un darba apstākļus,LKP Malienas apgabala komiteja,1939-01,unk,unk,190,132,0.6947368421052632,9.576286501452154,6.771457123762017,0.9305850050304524,0.013229402803361965,103,0.7803030303030303
revl-n226-LKP_CK_LSSZP_CK_LDJS_CK-5000-[1939-03-22…].txt,226,"LKP CK, LSSZP CK un LDJS CK uzsaukums darbaļaudīm mobilizēt spēkus cīņai pret draudošo fašistiskās Vācijas iebrukumu Latvijā","LKP CK, LSSZP CK un LDJS CK",[1939-03-22…],5000,Spartaks,826,382,0.46246973365617433,13.291479912209121,9.398495577927847,0.8851837588960072,0.017094412418125343,241,0.6308900523560209
revl-n227-LKP_CK_LSSZP_CK_LDJS_CK-1000-1939-03.txt,227,"LKP CK, LSSZP CK un LDJS CK lapiņa par strādnieku atlaišanu no darba un piespiedu sūtīšanu lauku darbos, ar aicinājumu strādniekiem apvienoties cīņai pret fašistisko valdību, par tiesībām brīvi izvēlēties darbu","LKP CK, LSSZP CK un LDJS CK",1939-03,1000,Spartaks,872,432,0.4954128440366973,14.629365967937682,10.344523880388435,0.8962655915446602,0.015320873529020609,320,0.7407407407407407
revl-n228-LKP_LDJS_Latgale_regional_committee-2000-[1939-03-22…].txt,228,LKP un LDJS Latgales apgabala komiteju lapiņa ar brīdinājumu par draudošo fašistiskās Vācijas iebrukumu Latvijā un aicinājumu iedzīvotājiem saliedēties tautas frontē pret valdības fašistisko politiku [tulkota no krievu valodas],LKP Latgales apgabala komiteja un LDJS Latgales apgabala komiteja,[1939-03-22…],2000,Antifašists,356,213,0.598314606741573,11.288977422067735,7.982512487805924,0.9125711282951394,0.014881685539836303,153,0.7183098591549296
revl-n229-LKP_CK-6000-1939-04.txt,229,"LKP CK Pirmā Maija uzsaukums darbaļaudīm organizēties cīņai pret fašistisko valdību, par revolucionāras tautas valdības nodibināšanu",LKP CK,1939-04,6000,Antifašists,663,366,0.5520361990950227,14.214262164065298,10.051001165773942,0.9085482169719565,0.014076489206751357,271,0.7404371584699454
revl-n230-Latvian_antifascist_intelligentsia-6000-1939-04.txt,230,No Latvijas pretfašistiskās inteliģences uzsaukuma latvju tautai organizēties zemes aizstāvēšanai pret draudošo fašistiskās Vācijas iebrukumu,Latvijas pretfašistiskā inteliģence,1939-04,6000,Spartaks,966,438,0.453416149068323,14.092419000722533,9.964845038733053,0.8849227309410277,0.01674298355673593,303,0.6917808219178082
revl-n231-LDJS_CK-unk-[1939-05-05…].txt,231,LDJS CK uzsaukums Latvijas darba jaunatnei kopā ar strādniekiem cīnīties par darba sagādāšanas un darbaspēka novietošanas likuma atcelšanu,Latvijas Darba jaunatnes savienības Centrālā komiteja,[1939-05-05…],unk,unk,517,232,0.44874274661508706,10.203348333498186,7.214856797425026,0.8717509596306727,0.02052627405816536,152,0.6551724137931034
revl-n232a-LKP_CK_LSSZP_CK_LDJS_CK-5000-[…1939-05-22].txt,232a,"LKP CK, LSSZP CK un LDJS CK lapiņa par opozīcijas kustības pieaugšanu tautā sakarā ar valdības nodomu pakļaut Latviju fašistiskajai Vācijai, ar. aicinājumu darbaļaudīm apvienoties cīņai par savas zemes neatkarību","LKP CK, LSSZP CK un LDJS CK",[…1939-05-22],5000,F. Grīniņa spiestuve,601,364,0.6056572379367721,14.847869699353677,10.49902935058725,0.9216326284084598,0.012247590665345457,282,0.7747252747252747
revl-n232b-LKP_CK_LSSZP_CK_LDJS_CK-1500-[1939-05-22…].txt,232b,"LKP CK, LSSZP CK un LDJS CK lapiņa par opozīcijas kustības pieaugšanu tautā sakarā ar valdības nodomu pakļaut Latviju fašistiskajai Vācijai, ar. aicinājumu darbaļaudīm apvienoties cīņai par savas zemes neatkarību [teksts vietām atšķirīgs]","LKP CK, LSSZP CK un LDJS CK",[1939-05-22…],1500,F. Grīniņa spiestuve,601,364,0.6056572379367721,14.847869699353677,10.49902935058725,0.9216326284084598,0.012247590665345457,282,0.7747252747252747
revl-n233-LDJS_Riga_committee-unk-[…1939-09-01].txt,233,"LDJS Rīgas komitejas lapiņa par imperiālistiska kara draudiem, ar aicinājumu Latvijas darba tautai prasīt valdībai organizēt pretgaisa aizsardzības pasākumus",LDJS Rīgas komiteja,[…1939-09-01],unk,unk,216,148,0.6851851851851852,10.07012449810862,7.120653320005384,0.9296657577066909,0.01308476267810865,107,0.722972972972973
revl-n234-LKP_LDJS_Latgale_regional_committee-5000-1939-09.txt,234,"No LKP un LDJS Latgales apgabala komiteju lapiņas sakarā at fašistiskās Vācijas uzbrukumu Polijai, ar aicinājumu darbaļaudīm cīnīties par tautas valdību [tulkota no krievu valodas]",LKP Latgales apgabala komiteja un LDJS Latgales apgabala komiteja,1939-09,5000,Antifašists,432,236,0.5462962962962963,11.35455529406264,8.028883045789305,0.9003705698575701,0.01641767352893544,161,0.6822033898305084
revl-n235-LDJS_CK-unk-[1939-09…].txt,235,No LDJS CK uzsaukuma jaunatnei cīnīties pret karu un piespiedu lauku darbiem,Latvijas Darba jaunatnes savienības Centrālā komiteja,[1939-09…],unk,unk,430,261,0.6069767441860465,12.586537658647757,8.90002613008968,0.9176644976392607,0.013578235298106676,207,0.7931034482758621
revl-n236-LDJS_Riga_committee-unk-[1939-10-05…].txt,236,LDJS Rīgas komiteja,"No LDJS Rīgas komitejas lapiņas par PSRS un Latvijas savstarpējās palīdzības pakta politisko nozīmi, ar aicinājumu Rīgas darba jaunatnei turpināt cīņu pret fašistisko režīmu, par saimniecisku vienošanos ar Padomju Savienību",[1939-10-05…],unk,unk,395,202,0.5113924050632911,10.163723029617877,7.1868374763446825,0.8878356112042212,0.01876008226386205,140,0.693069306930693
revl-n237-LKP_CK_LSSZP_CK_LDJS_CK-5000-[1939-10-08…].txt,237,"LKP CK, LSSZP CK un LDJS CK lapiņa par Latvijas ārpolitikas bankrotu un PSRS ietekmes pieaugšanu starptautiskajā politikā, ar aicinājumu darba tautai mobilizēt spēkus cīņai par fašistiskās diktatūras gāšanu, par demokrātiskas Latvijas nodibināšanu","LKP CK, LSSZP CK un LDJS CK",[1939-10-08…],5000,F. Grīniņa spiestuve,451,244,0.541019955654102,11.489511268091471,8.124311330186728,0.8994841860253703,0.016447083554701484,180,0.7377049180327869
revl-n238-LKP_LSSZP_LDJS_Ventspils_regional_org-unk-1939-11-20.txt,238,"LKP, LSSZP un LDJS Ventspils apgabala organizāciju uzsaukums darbaļaudīm gatavoties gāzt fašistisko valdību un nodibināt demokrātisku iekārtu","LKP Ventspils apgabala organizācija, LSSZP Ventspils apgabala organizācija un LDJS Ventspils apgabala organizācija",1939-11-20,unk,unk,560,289,0.5160714285714286,12.212478980827065,8.635526702440995,0.8954619620540963,0.016520082535384794,207,0.7162629757785467
revl-n239-LKP_CK_LSSZP_CK_LDJS_CK-6000-1939-11.txt,239,"LKP CK, LSSZP CK un LDJS CK uzsaukums darbaļaudīm gāzt tautai naidīgo fašistisko valdību un sasaukt tautas vēlētu pārstāvniecību","LKP CK, LSSZP CK un LDJS CK",1939-11,6000,F. Grīniņa spiestuve,643,335,0.52099533437014,13.211110362645409,9.341665724430438,0.8991649243530615,0.015594311594816236,240,0.7164179104477612
revl-n240-LKP_Riga_committee-unk-1939-11.txt,240,LKP Rīgas komitejas uzsaukums apavniekiem turpināt streiku līdz izvirzīto prasību izpildīšanai,LKP Rīgas komiteja,1939-11,unk,unk,365,201,0.5506849315068493,10.520820844063296,7.439343762485933,0.8988808771120133,0.017139132569244778,143,0.7114427860696517
revl-n241-LKP_LDJS_Latgale_regional_committee-200-1939-11.txt,241,"LKP un LDJS Latgales apgabala komiteju lapiņa par Latgales iedzīvotāju smago ekonomisko stāvokli, ar aicinājumu darbaļaudīm dibināt vienības komitejas cīņai par sava stāvokļa uzlabošanu, par revolucionāru tautas frontes valdību [izdota latgaliešu izloksnē]",LKP Latgales apgabala komiteja un LDJS Latgales apgabala komiteja,1939-11,200,Spartaks,684,325,0.47514619883040937,12.426685584655429,8.78699364458297,0.8860083436990319,0.017462069722177873,224,0.6892307692307692
revl-n242-LSSZP_LKP_Riga_committee-unk-1939-11.txt,242,LKP un LSSZP Rīgas komitejas uzsaukums darba tautai LKP un LSSZP Rīgas komitejas uzsaukums darba tautai,LSSZP Rīgas komiteja un LKP Rīgas komiteja,1939-11,unk,unk,560,323,0.5767857142857142,13.649241213865542,9.651471020375228,0.9130388815006076,0.0137424126490948,231,0.7151702786377709
revl-n243-LKP_LDJS_Latgale_regional_committee_Stalins_district_committee-300-1939-11.txt,243,LKP un LDJS Latgales apgabala un Staļina rajona komiteju lapiņa par PSRS-Latvijas savstarpējās palīdzības pakta noslēgšanas cēloņiem un nozīmi [izdota latgaliešu izloksnē],"LKP Latgales apgabala komiteja, LDJS Latgales apgabala komiteja un Staļina rajona komiteja",1939-11,300,Spartaks,647,298,0.4605873261205564,11.715588896164197,8.284172354071522,0.8802207464309852,0.018506311022137793,207,0.6946308724832215
